,下摆围,中腰围,前胸宽,前衣长,右袖口,右袖长,后中长,后背宽,小臂围,左袖口,左袖长,肚围,肚高,肩宽,胸围,袖肥,领围
198,137.0,138.0,0.0,0.0,28.0,64.0,82.0,0.0,0.0,28.0,64.0,0.0,0.0,55.0,140.0,49.0,54.0
199,117.0,109.0,0.0,0.0,26.0,67.5,80.0,0.0,0.0,26.0,67.5,0.0,0.0,48.0,119.0,43.0,44.0
200,111.0,102.0,0.0,0.0,25.0,63.0,77.0,0.0,0.0,25.0,63.0,0.0,0.0,47.0,112.0,40.0,45.0
201,96.0,84.0,0.0,0.0,23.0,61.0,73.0,0.0,0.0,23.0,61.0,0.0,0.0,43.0,96.0,35.0,37.0
202,99.0,90.0,0.0,0.0,24.0,66.0,76.5,-0.6,0.0,24.0,66.0,0.0,0.0,44.0,99.0,37.0,39.0
203,105.0,95.0,0.0,0.0,25.0,60.0,73.0,0.0,0.0,25.0,60.0,0.0,0.0,44.0,105.0,38.0,43.0
204,123.0,116.0,0.0,0.0,26.0,63.0,78.0,0.0,0.0,26.0,63.0,0.0,0.0,49.0,119.0,45.0,49.0
205,100.0,92.0,0.0,0.0,23.5,57.5,73.0,0.0,0.0,23.5,57.5,0.0,0.0,44.0,100.5,38.0,39.0
206,121.0,113.0,0.0,0.0,26.0,64.0,78.0,0.0,0.0,26.0,64.0,0.0,0.0,48.0,119.0,43.0,46.0
207,101.0,93.0,0.0,0.0,24.0,63.0,74.0,0.0,0.0,24.0,63.0,0.0,0.0,44.0,103.0,39.0,40.0
208,101.0,93.0,0.0,0.0,25.0,66.0,76.0,0.0,0.0,25.0,66.0,0.0,0.0,45.0,105.0,41.0,39.0
209,111.0,103.0,0.0,0.0,25.0,61.0,76.0,0.0,0.0,25.0,61.0,0.0,0.0,46.0,111.0,40.0,43.0
210,104.0,97.0,0.0,0.0,25.0,63.0,76.0,0.0,0.0,25.0,63.0,0.0,0.0,46.5,107.0,40.0,41.5
211,105.0,96.0,0.0,0.0,25.0,62.0,76.0,0.0,0.0,26.0,62.0,0.0,0.0,45.0,107.0,40.0,41.5
212,89.0,81.0,0.0,0.0,23.0,58.0,69.0,0.0,0.0,23.0,58.0,0.0,0.0,41.0,91.0,36.0,38.0
213,113.0,106.0,0.0,0.0,25.0,62.0,74.0,0.0,0.0,25.0,62.0,0.0,0.0,46.0,115.0,43.0,42.0
214,128.0,124.0,0.0,0.0,27.0,66.0,80.0,0.0,0.0,27.0,66.0,0.0,0.0,52.0,130.0,46.0,47.0
215,104.0,99.0,0.0,76.0,24.0,59.5,74.0,0.0,0.0,24.0,59.5,0.0,0.0,45.5,104.0,39.0,43.0
216,97.0,89.0,0.0,0.0,24.0,62.0,73.0,0.0,0.0,24.0,62.0,0.0,0.0,43.0,99.0,38.0,39.0
217,109.0,101.0,0.0,0.0,25.0,61.0,76.0,0.0,0.0,25.0,61.0,0.0,0.0,46.0,111.0,41.0,42.0
218,102.0,93.0,0.0,0.0,23.5,62.0,74.0,0.0,0.0,23.5,62.0,0.0,0.0,45.0,104.5,39.0,41.0
219,102.0,93.0,0.0,0.0,23.5,62.0,74.0,0.0,0.0,23.5,62.0,0.0,0.0,45.0,104.5,39.0,41.0
220,128.0,121.0,-0.5,0.0,27.0,65.0,82.0,0.0,0.0,27.0,65.0,0.0,0.0,51.0,128.0,46.0,47.0
221,109.0,101.0,0.0,0.0,25.0,61.0,76.0,0.0,0.0,25.0,61.0,0.0,0.0,46.0,111.0,41.0,42.0
222,101.0,93.0,0.0,0.0,24.0,60.0,74.0,0.0,0.0,24.0,60.0,0.0,0.0,44.0,103.0,39.0,40.0
223,109.0,101.0,0.0,0.0,25.0,60.0,76.0,0.0,0.0,25.0,60.0,0.0,0.0,46.0,111.0,41.0,42.0
224,105.0,97.0,0.0,0.0,25.0,63.0,74.0,0.0,0.0,25.0,63.0,0.0,0.0,45.0,107.0,40.0,41.0
225,109.0,101.0,0.0,0.0,26.0,64.5,73.0,0.0,0.0,26.0,64.5,0.0,0.0,47.0,111.0,42.0,43.0
226,121.0,111.0,0.0,0.0,26.0,65.0,77.0,0.0,0.0,26.0,65.0,0.0,0.0,50.0,123.0,45.0,45.0
227,101.0,91.0,0.0,0.0,23.0,62.0,74.5,0.0,0.0,23.0,62.0,0.0,0.0,43.0,99.0,37.0,38.0
228,112.0,107.0,0.0,0.0,25.0,58.5,75.0,0.0,0.0,25.0,58.5,0.0,0.0,46.0,111.0,44.0,42.0
229,112.0,107.0,0.0,0.0,25.0,58.5,75.0,0.0,0.0,25.0,58.5,0.0,0.0,46.0,111.0,44.0,42.0
230,104.0,95.0,0.0,0.0,24.0,63.0,74.0,0.0,0.0,24.0,63.0,0.0,0.0,44.8,104.0,39.5,40.0
231,89.0,81.0,0.0,0.0,23.0,60.0,73.0,0.0,0.0,23.0,60.0,0.0,0.0,41.5,91.0,36.0,37.5
232,126.0,118.0,0.0,75.0,26.0,64.0,74.0,0.0,0.0,26.0,64.0,118.0,45.5,47.0,117.0,42.0,43.0
233,112.0,104.0,0.0,78.0,25.0,62.0,75.0,0.0,0.0,25.0,62.0,0.0,0.0,46.5,110.0,40.5,41.0
234,109.0,101.0,0.0,0.0,25.0,60.0,76.0,0.0,0.0,25.0,60.0,0.0,0.0,46.0,111.0,41.0,42.0
235,105.0,96.0,0.0,0.0,24.0,62.5,75.0,0.0,0.0,24.0,62.5,0.0,0.0,44.0,103.0,38.2,40.0
236,117.0,109.0,0.0,0.0,26.0,62.0,78.0,0.0,0.0,26.0,62.0,0.0,0.0,48.0,119.0,43.0,45.5
237,105.0,93.0,0.0,0.0,24.0,63.0,75.0,0.0,0.0,24.0,63.0,0.0,0.0,44.0,104.0,37.5,40.0
238,117.0,109.0,0.0,0.0,26.0,62.0,78.0,0.0,0.0,26.0,62.0,0.0,0.0,48.0,119.0,43.0,45.5
239,98.0,91.0,0.0,0.0,24.0,60.0,71.0,0.0,0.0,24.0,60.0,0.0,0.0,43.5,100.0,37.0,38.0
240,97.0,88.0,0.0,0.0,24.0,64.0,73.0,0.0,0.0,24.0,64.0,0.0,0.0,43.0,98.0,38.0,39.0
241,116.0,110.0,0.0,0.0,26.0,63.0,79.0,-1.0,0.0,26.0,63.0,0.0,0.0,48.0,115.0,41.0,43.0
242,97.0,87.5,0.0,0.0,24.0,62.0,72.0,0.0,0.0,24.0,62.0,0.0,0.0,43.0,99.0,38.0,39.0
243,101.0,91.5,0.0,0.0,24.0,63.0,74.0,0.0,0.0,24.0,63.0,0.0,0.0,44.0,103.0,39.0,40.0
244,105.0,99.0,0.0,74.0,24.0,63.0,76.0,0.0,0.0,24.0,63.0,0.0,0.0,45.0,107.0,40.0,41.0
245,104.0,94.0,0.0,0.0,24.0,59.0,72.0,0.0,0.0,24.0,59.0,0.0,0.0,45.5,104.0,39.0,40.0
246,104.0,94.0,0.0,0.0,24.0,59.0,72.0,0.0,0.0,24.0,59.0,0.0,0.0,45.5,104.0,39.0,40.0
247,106.0,97.0,0.0,0.0,24.0,63.0,74.0,0.0,0.0,24.0,63.0,0.0,0.0,44.0,105.0,39.0,41.5
248,99.0,94.0,37.5,0.0,20.0,59.0,76.0,42.5,35.0,20.0,59.0,94.0,0.0,42.5,101.0,40.0,40.5
249,118.0,113.0,0.0,76.0,26.0,63.5,78.0,0.0,0.0,26.0,63.5,0.0,0.0,49.0,120.0,43.0,43.5
250,117.0,109.0,0.0,0.0,26.0,59.0,73.0,0.0,0.0,26.0,59.0,0.0,0.0,48.0,119.0,43.0,44.0
251,89.0,81.0,0.0,0.0,22.0,57.0,70.0,0.0,0.0,22.0,57.0,0.0,0.0,41.0,91.0,36.0,37.0
252,113.0,105.0,0.0,0.0,26.0,59.0,76.0,0.0,0.0,26.0,59.0,0.0,0.0,47.0,115.0,42.0,43.0
253,103.0,95.0,0.0,0.0,24.0,60.0,74.0,0.0,0.0,24.0,60.0,0.0,0.0,44.0,103.0,39.0,40.0
254,113.0,107.0,0.0,0.0,26.0,60.0,76.0,0.0,0.0,26.0,60.0,0.0,0.0,48.5,115.0,42.0,43.0
255,101.0,93.0,0.0,0.0,24.0,58.0,70.0,0.0,0.0,24.0,58.0,0.0,0.0,44.0,103.0,39.0,40.0
256,105.0,97.0,0.0,0.0,25.0,57.0,74.0,0.0,0.0,25.0,57.0,0.0,0.0,45.0,107.0,40.0,41.0
257,97.0,89.0,0.0,0.0,24.0,62.0,73.0,0.0,0.0,24.0,62.0,0.0,0.0,43.0,99.0,38.0,39.0
258,105.0,96.0,0.0,0.0,25.0,62.0,76.0,0.0,0.0,26.0,62.0,0.0,0.0,45.0,107.0,40.0,41.5
259,101.0,93.0,0.0,0.0,24.0,63.0,74.0,0.0,0.0,24.0,63.0,0.0,0.0,44.0,103.0,39.0,40.0
260,105.0,96.0,0.0,0.0,24.0,62.5,75.0,0.0,0.0,24.0,62.5,0.0,0.0,44.0,103.0,38.2,40.0
261,101.0,93.0,0.0,0.0,24.0,60.0,74.0,0.0,0.0,24.0,60.0,0.0,0.0,44.0,103.0,39.0,40.0
262,106.0,98.0,0.0,0.0,25.0,64.0,76.0,0.0,0.0,25.0,64.0,0.0,0.0,45.0,108.5,40.0,41.5
263,101.0,93.0,0.0,0.0,24.0,60.0,74.0,0.0,0.0,24.0,60.0,0.0,0.0,44.0,103.0,39.0,40.0
264,126.0,118.0,0.0,75.0,26.0,64.0,74.0,0.0,0.0,26.0,64.0,118.0,45.5,47.0,117.0,42.0,43.0
265,126.0,118.0,0.0,75.0,26.0,64.0,74.0,0.0,0.0,26.0,64.0,118.0,45.5,47.0,117.0,42.0,43.0
266,114.0,110.0,2.0,0.0,25.0,63.0,78.0,0.0,0.0,25.0,63.0,1.0,0.0,49.0,118.0,45.0,43.0
267,101.0,93.0,0.0,0.0,24.0,63.0,74.0,0.0,0.0,24.0,63.0,0.0,0.0,44.0,103.0,39.0,40.0
268,121.0,113.0,0.0,0.0,27.0,64.0,78.0,0.0,0.0,27.0,64.0,0.0,0.0,51.0,123.0,44.0,43.5
269,122.0,118.0,0.0,0.0,26.0,64.0,79.0,0.0,0.0,26.0,64.0,0.0,0.0,49.0,124.0,46.0,44.0
270,104.0,95.0,0.0,0.0,24.0,63.0,74.0,0.0,0.0,24.0,63.0,0.0,0.0,44.8,104.0,39.5,40.0
271,116.0,101.0,0.0,0.0,27.0,63.0,79.0,0.0,0.0,27.0,63.0,0.0,0.0,49.0,112.0,43.0,43.5
272,96.0,88.0,0.0,0.0,24.0,62.0,76.0,0.0,0.0,24.0,62.0,0.0,0.0,44.0,98.0,38.0,39.0
273,101.0,93.0,0.0,0.0,24.0,63.0,72.0,0.0,0.0,24.0,63.0,0.0,0.0,44.0,104.0,39.0,37.0
274,118.0,110.0,0.0,0.0,0.0,0.0,78.0,0.0,0.0,25.5,62.0,0.0,0.0,49.4,118.0,44.0,43.0
275,118.0,110.0,0.0,0.0,0.0,0.0,78.0,0.0,0.0,25.5,62.0,0.0,0.0,49.4,118.0,44.0,43.0
276,109.0,98.0,0.0,0.0,25.0,63.0,75.5,0.0,0.0,25.0,63.0,0.0,0.0,45.0,107.5,40.0,42.0
277,99.0,88.0,0.0,70.0,23.0,62.0,73.0,0.0,0.0,23.0,61.5,0.0,0.0,43.0,100.5,37.0,39.0
278,112.0,104.0,0.0,73.0,25.0,61.5,76.0,0.0,0.0,25.0,61.5,0.0,0.0,45.5,115.0,41.0,41.5
279,103.0,96.0,0.0,73.0,24.0,62.0,75.0,0.0,0.0,24.0,62.0,0.0,0.0,44.0,102.0,38.0,39.0
280,115.0,101.0,40.5,78.5,25.0,61.5,78.5,42.0,0.0,25.0,61.5,106.0,54.0,46.5,112.0,44.0,41.0
281,105.0,96.0,0.0,74.0,25.0,63.0,74.0,0.0,0.0,25.0,63.0,0.0,0.0,45.5,104.0,39.0,40.0
282,109.0,101.0,0.0,0.0,25.0,64.0,78.0,0.0,0.0,25.0,64.0,0.0,0.0,46.0,111.0,41.0,42.0
283,109.0,101.0,0.0,0.0,25.0,64.0,78.0,0.0,0.0,25.0,64.0,0.0,0.0,46.0,111.0,41.0,42.0
284,115.0,101.0,40.5,78.5,25.0,61.5,78.5,42.0,0.0,25.0,61.5,106.0,54.0,46.5,112.0,44.0,41.0
285,101.0,89.0,0.0,71.0,24.0,61.0,74.0,0.0,0.0,24.0,61.0,0.0,0.0,42.0,104.0,38.0,40.0
286,114.0,109.0,0.0,75.0,25.0,63.5,78.0,0.0,0.0,25.0,63.5,0.0,0.0,45.0,118.0,43.0,42.5
287,113.0,109.0,0.0,75.0,25.0,63.5,78.0,0.0,0.0,25.0,63.5,0.0,0.0,45.0,118.0,43.0,42.5
288,115.0,101.0,40.5,78.5,25.0,61.5,78.5,42.0,0.0,25.0,61.5,106.0,54.0,46.5,112.0,44.0,41.0
289,125.0,125.0,0.0,0.0,27.0,62.0,80.0,0.0,0.0,27.0,62.0,0.0,0.0,50.0,127.0,45.0,46.0
290,101.0,93.0,0.0,0.0,25.0,66.0,76.0,0.0,0.0,25.0,66.0,0.0,0.0,45.0,105.0,41.0,39.0
291,103.5,92.0,0.0,0.0,25.0,64.0,75.0,0.0,0.0,25.0,64.0,0.0,0.0,44.4,107.0,40.0,40.0
292,109.0,95.0,0.0,77.0,25.5,64.0,79.0,0.0,0.0,25.5,64.0,0.0,0.0,46.0,107.0,37.0,42.0
293,116.0,110.0,0.0,0.0,26.0,64.0,77.0,0.0,0.0,26.0,64.0,0.0,0.0,48.0,118.0,43.0,43.0
294,98.0,85.0,0.0,0.0,25.0,63.5,75.0,0.0,0.0,25.0,63.5,0.0,0.0,44.5,101.5,39.0,39.0
295,103.5,92.0,0.0,0.0,25.0,64.0,75.0,0.0,0.0,25.0,64.0,0.0,0.0,44.4,107.0,40.0,40.0
296,104.0,95.0,0.0,0.0,24.0,62.5,74.0,0.0,0.0,24.0,62.5,0.0,0.0,44.0,105.0,37.5,40.0
297,121.0,113.0,0.0,0.0,27.0,65.0,78.0,0.0,0.0,27.0,65.0,0.0,0.0,49.0,123.0,44.0,45.0
298,99.0,91.0,0.0,0.0,24.0,62.0,75.0,0.0,0.0,24.0,62.0,0.0,0.0,44.0,103.0,39.0,40.0
299,121.0,113.0,0.0,0.0,27.0,65.0,78.0,0.0,0.0,27.0,65.0,0.0,0.0,49.0,123.0,44.0,45.0
300,121.0,113.0,0.0,0.0,27.0,65.0,78.0,0.0,0.0,27.0,65.0,0.0,0.0,49.0,123.0,44.0,45.0
301,136.0,126.0,0.0,0.0,27.0,64.0,81.0,0.0,0.0,27.0,64.0,0.0,0.0,49.0,133.0,48.0,47.5
302,122.0,120.0,46.0,86.0,26.5,68.5,84.0,48.0,37.0,26.5,68.5,120.0,0.0,49.5,125.0,45.5,48.5
303,97.0,89.0,0.0,0.0,24.0,62.0,73.0,0.0,0.0,24.0,62.0,0.0,0.0,43.0,101.0,38.0,39.0
304,122.0,120.0,46.0,86.0,26.5,68.5,84.0,48.0,37.0,26.5,68.5,120.0,0.0,49.5,125.0,45.5,48.5
305,113.0,101.0,0.0,0.0,26.0,63.0,74.5,-2.0,0.0,26.0,63.0,0.0,0.0,47.0,115.0,42.0,42.0
306,116.0,110.0,0.0,0.0,26.0,61.0,75.0,0.0,0.0,26.0,61.0,0.0,0.0,48.0,118.0,43.0,43.0
307,103.0,95.0,0.0,0.0,25.0,63.0,74.0,0.0,0.0,25.0,63.0,0.0,0.0,45.0,105.0,40.0,40.5
308,117.0,109.0,1.0,0.0,26.0,63.0,78.0,0.0,0.0,26.0,63.0,0.0,0.0,49.0,117.0,42.0,44.0
309,112.0,103.0,0.0,0.0,24.5,59.0,73.0,0.0,0.0,24.5,59.0,0.0,0.0,46.0,111.0,42.0,44.0
310,105.0,97.0,0.0,0.0,24.0,63.0,72.5,0.0,0.0,24.0,63.0,0.0,0.0,44.0,105.0,39.0,40.0
311,115.0,104.5,0.0,0.0,26.0,65.5,76.0,-0.5,0.0,26.0,65.5,0.0,0.0,47.0,114.5,42.0,42.0
312,97.0,89.0,0.0,0.0,24.0,62.0,73.0,0.0,0.0,24.0,62.0,0.0,0.0,44.0,99.0,38.0,39.0
313,103.0,95.0,0.0,0.0,24.0,62.0,74.0,0.0,0.0,24.0,62.0,0.0,0.0,44.0,103.0,39.0,41.0
314,100.0,89.0,0.0,72.0,21.0,58.0,70.0,0.0,0.0,21.0,58.0,90.0,0.0,47.0,98.0,35.0,41.0
315,109.0,103.0,0.0,78.0,22.0,61.0,76.0,0.0,0.0,22.0,61.0,0.0,0.0,47.0,110.0,38.0,42.0
316,109.0,103.0,0.0,78.0,22.0,61.0,76.0,0.0,0.0,22.0,61.0,0.0,0.0,47.0,110.0,38.0,42.0
317,117.0,109.0,0.0,0.0,26.0,65.5,79.0,1.0,0.0,26.0,65.5,0.0,0.0,47.5,116.0,42.0,43.0
318,117.0,109.0,0.0,0.0,26.0,65.5,79.0,1.0,0.0,26.0,65.5,0.0,0.0,47.5,116.0,42.0,43.0
319,111.0,104.0,0.0,0.0,28.0,58.5,74.0,0.0,0.0,28.0,58.5,0.0,0.0,47.5,112.0,42.5,47.0
320,117.0,106.0,0.0,0.0,28.0,64.0,80.0,0.0,0.0,28.0,64.0,0.0,0.0,50.0,117.0,45.0,44.0
321,109.0,101.0,0.0,0.0,25.0,59.0,72.0,0.0,0.0,25.0,59.0,0.0,0.0,46.0,111.0,41.0,42.0
322,108.5,100.5,0.0,0.0,25.0,64.5,77.0,0.0,0.0,25.0,64.5,0.0,0.0,45.0,108.5,40.0,41.0
323,104.0,97.0,0.0,0.0,26.0,58.0,74.0,0.0,0.0,26.0,58.0,0.0,0.0,43.5,107.0,40.0,43.0
324,110.0,102.0,0.0,0.0,26.0,63.0,78.0,0.0,0.0,26.0,63.0,0.0,0.0,46.0,112.0,41.0,43.0
325,110.0,102.0,0.0,0.0,26.0,63.0,78.0,0.0,0.0,26.0,63.0,0.0,0.0,46.0,112.0,41.0,43.0
326,113.0,105.0,0.0,0.0,26.0,64.0,77.5,0.0,0.0,26.0,64.0,0.0,0.0,46.5,115.0,41.0,44.5
327,110.0,102.0,0.0,0.0,26.0,63.0,78.0,0.0,0.0,26.0,63.0,0.0,0.0,46.0,112.0,41.0,43.0
328,113.0,105.0,0.0,0.0,26.0,64.0,77.5,0.0,0.0,26.0,64.0,0.0,0.0,46.5,115.0,41.0,44.5
329,104.0,98.0,0.0,0.0,26.0,58.0,74.0,0.0,0.0,26.0,58.0,0.0,0.0,43.5,107.0,40.0,43.0
330,106.0,96.0,0.0,0.0,24.0,61.5,75.5,0.0,0.0,24.0,61.5,0.0,0.0,44.0,105.0,39.0,40.0
331,101.0,94.0,0.0,0.0,24.0,57.5,74.0,0.0,0.0,24.0,57.5,0.0,0.0,43.5,101.0,39.0,40.0
332,114.0,105.0,0.0,0.0,26.0,63.0,76.0,0.0,0.0,26.0,63.0,0.0,0.0,47.0,117.5,42.0,45.0
333,101.0,94.0,0.0,0.0,24.0,57.5,72.0,0.0,0.0,24.0,57.5,0.0,0.0,43.5,101.0,39.0,40.0
334,102.0,94.0,39.0,73.0,0.0,62.0,75.0,40.0,0.0,22.0,62.0,0.0,0.0,45.0,104.0,40.0,41.0
335,109.0,102.0,0.0,0.0,25.0,62.0,74.5,0.0,0.0,25.0,62.0,0.0,0.0,46.0,108.0,40.0,41.5
336,109.0,98.0,0.0,0.0,25.0,62.5,75.0,0.0,0.0,25.0,62.5,0.0,0.0,46.0,111.0,40.0,42.0
337,103.0,92.0,0.0,0.0,23.0,60.0,74.0,-1.0,0.0,23.0,60.0,0.0,0.0,44.0,102.0,37.0,39.0
338,108.0,94.0,0.0,0.0,25.0,62.0,74.0,0.0,0.0,25.0,62.0,0.0,0.0,45.0,106.0,39.0,41.0
339,108.0,94.0,0.0,0.0,25.0,62.0,74.0,0.0,0.0,25.0,62.0,0.0,0.0,45.5,106.0,39.0,41.0
340,121.0,113.0,0.0,0.0,26.0,62.0,76.0,0.0,0.0,26.0,62.0,0.0,0.0,48.0,121.0,43.0,44.0
341,122.0,115.0,0.0,0.0,26.0,66.0,78.0,0.0,0.0,26.0,66.0,0.0,0.0,49.0,123.0,45.5,46.0
342,114.5,106.0,0.0,0.0,26.0,62.5,76.5,0.0,0.0,26.0,62.5,0.0,0.0,46.5,110.0,39.5,43.5
343,112.0,106.0,0.0,0.0,27.0,64.0,78.0,0.0,0.0,27.0,64.0,0.0,0.0,48.0,114.0,41.0,42.5
344,100.0,87.0,0.0,0.0,22.0,60.0,73.0,0.0,0.0,22.0,60.0,0.0,0.0,44.0,100.0,36.5,39.0
345,100.0,87.0,0.0,0.0,22.0,60.0,73.0,0.0,0.0,22.0,60.0,0.0,0.0,44.0,100.0,36.5,39.0
346,97.0,83.0,0.0,0.0,23.0,63.0,75.0,0.0,0.0,23.0,63.0,0.0,0.0,44.0,96.0,35.0,37.0
347,116.0,108.0,0.0,0.0,17.0,61.0,78.0,0.0,0.0,17.0,61.0,0.0,0.0,49.0,114.0,35.0,42.0
348,116.0,108.0,0.0,0.0,17.0,61.0,78.0,0.0,0.0,17.0,61.0,0.0,0.0,49.0,114.0,35.0,42.0
349,127.0,122.0,0.0,0.0,27.0,61.0,77.0,0.0,0.0,27.0,61.0,0.0,0.0,50.0,127.0,45.0,46.0
350,127.0,122.0,0.0,0.0,27.0,61.0,77.0,0.0,0.0,27.0,61.0,0.0,0.0,50.0,127.0,45.0,46.0
351,105.0,95.0,0.0,0.0,24.0,63.0,76.0,0.0,0.0,24.0,63.0,0.0,0.0,45.0,104.0,40.0,40.0
352,131.0,131.0,0.0,0.0,26.0,64.5,86.0,0.0,0.0,26.0,64.5,0.0,0.0,51.5,137.0,40.0,46.5
353,100.0,89.0,0.0,0.0,24.0,59.5,73.0,0.0,0.0,24.0,59.5,0.0,0.0,43.0,101.0,40.0,37.0
354,113.0,105.0,0.0,0.0,26.0,62.0,76.0,0.0,0.0,26.0,62.0,0.0,0.0,47.0,115.0,42.0,43.0
355,121.0,116.0,0.0,0.0,27.0,65.0,78.0,0.0,0.0,27.0,65.0,0.0,0.0,49.0,123.0,44.0,45.0
356,100.0,90.5,0.0,0.0,24.0,61.0,71.0,0.0,0.0,24.0,61.0,0.0,0.0,44.0,103.0,37.0,40.0
357,104.0,95.5,0.0,69.0,22.5,59.0,69.0,0.0,0.0,22.5,59.0,0.0,0.0,45.0,104.5,38.5,39.0
358,115.0,107.0,0.0,0.0,26.0,63.0,76.0,0.0,0.0,26.0,63.0,0.0,0.0,47.0,117.0,42.0,43.0
359,105.0,101.0,0.0,0.0,26.0,65.0,79.0,0.0,0.0,26.0,65.0,0.0,0.0,43.0,107.0,40.0,41.0
360,113.0,105.0,0.0,0.0,26.0,64.0,76.0,0.0,0.0,26.0,64.0,0.0,0.0,47.0,115.0,42.0,43.0
361,109.0,100.0,0.0,0.0,25.0,67.0,79.5,0.0,0.0,25.0,67.0,0.0,0.0,45.5,110.0,40.5,42.0
362,91.0,85.0,38.5,0.0,19.0,61.0,71.5,41.0,0.0,19.0,61.0,88.0,0.0,40.0,95.0,34.0,37.0
363,110.0,108.0,0.0,0.0,25.5,62.0,80.0,0.0,0.0,25.5,62.0,1.0,0.0,50.0,120.0,46.0,44.0
364,105.0,97.0,0.0,0.0,25.0,63.0,74.0,0.0,0.0,25.0,63.0,0.0,0.0,45.0,107.0,40.0,42.5
365,101.0,93.0,0.0,0.0,24.0,59.0,74.0,0.0,0.0,24.0,59.0,0.0,0.0,43.0,102.0,38.0,40.0
366,107.0,92.5,47.0,73.0,17.0,64.0,77.0,45.0,26.0,17.0,64.0,88.0,49.0,46.0,104.0,42.0,42.0
367,100.0,89.0,0.0,69.0,0.0,0.0,68.0,0.0,0.0,34.0,58.0,0.0,0.0,44.0,100.0,40.0,41.0
368,122.0,115.0,0.0,75.0,0.0,0.0,73.0,0.0,0.0,26.3,62.0,0.0,0.0,49.5,120.0,44.3,45.0
369,112.0,103.0,0.0,0.0,24.5,59.0,73.0,0.0,0.0,24.5,59.0,0.0,0.0,46.0,111.0,42.0,44.0
370,102.0,89.0,0.0,0.0,25.0,65.0,75.0,0.0,0.0,25.0,65.0,0.0,0.0,44.5,100.0,37.5,40.0
371,109.0,96.0,0.0,0.0,25.0,59.0,73.0,0.0,0.0,25.0,59.0,0.0,0.0,46.0,113.0,41.0,40.0
372,100.0,92.0,0.0,0.0,24.0,62.0,75.0,0.0,0.0,24.0,62.0,0.0,0.0,44.0,102.0,38.0,39.0
373,100.0,92.0,0.0,0.0,23.0,61.0,71.0,0.0,0.0,23.0,61.0,0.0,0.0,44.5,102.0,38.0,39.0
374,89.0,81.0,0.0,0.0,22.0,60.0,72.0,0.0,0.0,22.0,60.0,0.0,0.0,42.0,90.0,36.0,36.5
375,99.0,90.5,0.0,0.0,23.0,59.0,69.0,0.0,0.0,23.0,59.0,0.0,0.0,40.5,94.0,35.5,37.0
376,103.0,91.0,0.0,0.0,24.0,63.0,72.0,0.0,0.0,24.0,63.0,0.0,0.0,43.0,107.0,38.0,38.0
377,108.0,102.0,0.0,75.5,25.0,64.5,76.5,0.0,0.0,25.0,64.5,0.0,0.0,46.0,108.0,40.0,40.5
378,127.0,127.0,0.0,0.0,27.0,62.0,80.0,0.0,0.0,27.0,62.0,0.0,0.0,51.0,129.0,45.0,46.0
379,127.0,127.0,0.0,0.0,27.0,62.0,80.0,0.0,0.0,27.0,62.0,0.0,0.0,51.0,129.0,45.0,46.0
380,127.0,127.0,0.0,0.0,27.0,62.0,80.0,0.0,0.0,27.0,62.0,0.0,0.0,51.0,129.0,45.0,46.0
381,127.0,127.0,0.0,0.0,27.0,62.0,80.0,0.0,0.0,27.0,62.0,0.0,0.0,51.0,129.0,45.0,46.0
382,127.0,127.0,0.0,0.0,27.0,62.0,80.0,0.0,0.0,27.0,62.0,0.0,0.0,51.0,129.0,45.0,46.0
383,127.0,127.0,0.0,0.0,27.0,62.0,80.0,0.0,0.0,27.0,62.0,0.0,0.0,51.0,129.0,45.0,46.0
384,98.0,90.0,0.0,0.0,23.0,61.0,72.0,0.0,0.0,23.0,61.0,0.0,0.0,42.0,95.0,37.0,38.0
385,105.0,97.0,0.0,0.0,25.0,61.5,75.0,0.0,0.0,25.0,61.5,0.0,0.0,45.0,106.0,39.4,41.0
386,100.0,89.0,0.0,0.0,24.0,59.5,73.0,0.0,0.0,24.0,59.5,0.0,0.0,43.0,101.0,40.0,37.0
387,117.0,109.0,0.0,0.0,26.0,62.0,76.0,0.0,0.0,26.0,62.0,0.0,0.0,48.0,118.0,43.0,42.5
388,117.0,109.0,0.0,0.0,26.0,67.0,82.0,0.0,0.0,26.0,67.0,0.0,0.0,48.0,119.0,43.0,43.0
389,123.0,117.0,0.0,0.0,27.0,63.5,74.0,0.0,0.0,27.0,63.5,0.0,0.0,48.0,123.0,46.0,45.0
390,123.0,117.0,0.0,0.0,27.0,63.5,74.0,0.0,0.0,27.0,63.5,0.0,0.0,48.0,123.0,46.0,45.0
391,97.0,86.5,0.0,0.0,25.0,59.0,72.0,0.0,0.0,25.0,59.0,0.0,0.0,44.0,97.0,38.0,39.0
392,97.0,86.5,0.0,0.0,25.0,59.0,72.0,0.0,0.0,25.0,59.0,0.0,0.0,44.0,98.0,38.0,39.0
393,105.0,98.0,0.0,0.0,25.0,60.0,74.0,0.0,0.0,25.0,60.0,0.0,0.0,45.0,108.0,40.0,41.0
394,105.0,98.0,0.0,0.0,25.0,60.0,74.0,0.0,0.0,25.0,60.0,0.0,0.0,45.0,108.0,40.0,41.0
395,97.0,89.0,0.0,0.0,24.0,62.0,73.0,0.0,0.0,24.0,62.0,0.0,0.0,43.0,99.0,38.0,39.0
